team_id,team_name,state,year,num_subscriptions,price_per_subscription,cost_per_subscription,gross_sales,total_cost,profit,profit_margin,team_description,customer_comment
1490,Team_1490,GA,2023,505,10.9,3.16,5504.5,1595.8000000000002,3908.7,0.710091743119266,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1491,Team_1491,TX,2023,526,23.27,7.59,12240.02,3992.34,8247.68,0.6738289643317577,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1492,Team_1492,GA,2024,475,10.51,2.18,4992.25,1035.5,3956.75,0.7925784966698383,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1493,Team_1493,NY,2023,490,21.02,8.85,10299.8,4336.5,5963.299999999999,0.5789724072312084,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1494,Team_1494,PA,2024,511,23.37,7.56,11942.07,3863.16,8078.91,0.6765083440308087,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1495,Team_1495,NY,2023,515,17.06,8.14,8785.9,4192.1,4593.799999999999,0.5228604923798358,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1496,Team_1496,OH,2024,488,21.06,8.69,10277.279999999999,4240.719999999999,6036.5599999999995,0.5873694207027541,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1497,Team_1497,MI,2024,530,20.83,2.98,11039.9,1579.4,9460.5,0.8569371099375901,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1498,Team_1498,NC,2023,522,8.86,8.58,4624.92,4478.76,146.15999999999985,0.031602708803611705,High-variance strategy with special bonuses.,Too expensive for casual use.
1499,Team_1499,TX,2023,527,18.36,6.04,9675.72,3183.08,6492.639999999999,0.6710239651416122,High-variance strategy with special bonuses.,Not enough detailed analysis.
1500,Team_1500,IL,2024,490,6.87,9.08,3366.3,4449.2,-1082.8999999999996,-0.3216885007278019,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1501,Team_1501,PA,2023,475,15.16,9.09,7201.0,4317.75,2883.25,0.4003957783641161,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1502,Team_1502,FL,2024,494,8.24,2.19,4070.56,1081.86,2988.7,0.7342233009708737,High-variance strategy with special bonuses.,Not enough detailed analysis.
1503,Team_1503,FL,2023,514,13.33,5.06,6851.62,2600.8399999999997,4250.780000000001,0.6204051012753189,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1504,Team_1504,FL,2024,482,21.66,6.21,10440.12,2993.22,7446.9000000000015,0.7132963988919668,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1505,Team_1505,TX,2023,493,24.74,7.43,12196.82,3662.99,8533.83,0.6996766370250607,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1506,Team_1506,FL,2024,513,11.36,4.29,5827.679999999999,2200.77,3626.9099999999994,0.6223591549295774,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1507,Team_1507,CA,2024,490,15.64,4.02,7663.6,1969.7999999999997,5693.800000000001,0.7429667519181586,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1508,Team_1508,PA,2024,466,15.23,5.05,7097.18,2353.2999999999997,4743.880000000001,0.6684175968483258,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1509,Team_1509,CA,2023,483,24.09,6.01,11635.47,2902.83,8732.64,0.7505188875051889,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1510,Team_1510,MI,2024,475,14.57,9.61,6920.75,4564.75,2356.0,0.3404255319148936,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1511,Team_1511,PA,2023,514,18.98,8.1,9755.72,4163.4,5592.32,0.5732349841938883,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1512,Team_1512,CA,2024,459,23.44,5.43,10758.960000000001,2492.37,8266.59,0.7683447098976108,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1513,Team_1513,PA,2023,481,12.47,2.43,5998.070000000001,1168.8300000000002,4829.240000000001,0.8051323175621492,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1514,Team_1514,MI,2024,487,23.04,3.35,11220.48,1631.45,9589.029999999999,0.8546006944444444,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1515,Team_1515,GA,2023,513,23.35,5.65,11978.550000000001,2898.4500000000003,9080.1,0.7580299785867237,High-variance strategy with special bonuses.,Not enough detailed analysis.
1516,Team_1516,TX,2024,460,23.61,8.51,10860.6,3914.6,6946.0,0.6395595086827616,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1517,Team_1517,TX,2024,507,10.41,5.05,5277.87,2560.35,2717.52,0.5148895292987512,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1518,Team_1518,FL,2024,484,13.01,6.31,6296.84,3054.04,3242.8,0.5149884704073789,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1519,Team_1519,NY,2023,497,22.41,9.13,11137.77,4537.610000000001,6600.16,0.5925925925925926,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1520,Team_1520,FL,2023,474,12.18,9.31,5773.32,4412.9400000000005,1360.3799999999992,0.23563218390804586,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1521,Team_1521,OH,2024,484,17.01,3.73,8232.84,1805.32,6427.52,0.7807172251616696,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1522,Team_1522,CA,2023,500,7.36,2.35,3680.0,1175.0,2505.0,0.6807065217391305,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1523,Team_1523,PA,2023,542,6.13,4.44,3322.46,2406.48,915.98,0.27569331158238175,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1524,Team_1524,NY,2024,512,13.24,7.57,6778.88,3875.84,2903.04,0.4282477341389728,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1525,Team_1525,MI,2024,521,16.58,9.61,8638.179999999998,5006.8099999999995,3631.369999999999,0.42038600723763564,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1526,Team_1526,OH,2023,497,12.85,2.62,6386.45,1302.14,5084.3099999999995,0.7961089494163424,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1527,Team_1527,MI,2024,487,16.55,2.23,8059.85,1086.01,6973.84,0.8652567975830816,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1528,Team_1528,TX,2024,485,15.3,9.07,7420.5,4398.95,3021.55,0.4071895424836602,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1529,Team_1529,TX,2023,532,18.71,7.99,9953.720000000001,4250.68,5703.040000000001,0.5729556386958846,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1530,Team_1530,FL,2024,503,17.99,9.94,9048.97,4999.82,4049.1499999999996,0.44747081712062253,High-variance strategy with special bonuses.,Too expensive for casual use.
1531,Team_1531,CA,2023,497,13.48,5.17,6699.56,2569.49,4130.070000000001,0.6164688427299704,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1532,Team_1532,NY,2023,485,13.5,5.33,6547.5,2585.05,3962.45,0.6051851851851852,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1533,Team_1533,NC,2023,509,7.82,3.38,3980.38,1720.4199999999998,2259.96,0.5677749360613811,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1534,Team_1534,OH,2023,489,15.26,2.93,7462.14,1432.77,6029.370000000001,0.807994757536042,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1535,Team_1535,OH,2024,501,16.74,6.63,8386.74,3321.63,5065.11,0.6039426523297491,High-variance strategy with special bonuses.,Too expensive for casual use.
1536,Team_1536,FL,2023,480,14.53,4.91,6974.4,2356.8,4617.599999999999,0.6620784583620096,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1537,Team_1537,TX,2023,530,11.51,2.64,6100.3,1399.2,4701.1,0.7706342311033884,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1538,Team_1538,FL,2023,494,19.43,9.1,9598.42,4495.4,5103.02,0.5316520844055584,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1539,Team_1539,PA,2023,486,6.49,3.59,3154.1400000000003,1744.74,1409.4000000000003,0.4468412942989215,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1540,Team_1540,NY,2023,506,23.29,7.99,11784.74,4042.94,7741.799999999999,0.656934306569343,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1541,Team_1541,CA,2023,485,5.41,4.26,2623.85,2066.1,557.75,0.21256931608133087,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1542,Team_1542,GA,2023,518,24.25,8.5,12561.5,4403.0,8158.5,0.6494845360824743,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1543,Team_1543,IL,2024,445,14.25,2.95,6341.25,1312.75,5028.5,0.7929824561403509,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1544,Team_1544,IL,2023,488,13.25,8.05,6466.0,3928.4000000000005,2537.5999999999995,0.39245283018867916,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1545,Team_1545,FL,2023,510,10.13,2.78,5166.3,1417.8,3748.5,0.7255676209279368,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1546,Team_1546,PA,2023,478,5.2,5.58,2485.6,2667.2400000000002,-181.64000000000033,-0.0730769230769232,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1547,Team_1547,NY,2024,499,10.5,7.87,5239.5,3927.13,1312.37,0.25047619047619046,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1548,Team_1548,NC,2023,502,7.19,3.39,3609.38,1701.78,1907.6000000000001,0.5285118219749653,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1549,Team_1549,IL,2023,515,18.2,4.29,9373.0,2209.35,7163.65,0.7642857142857142,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1550,Team_1550,NY,2023,467,11.38,8.92,5314.46,4165.64,1148.8199999999997,0.2161687170474516,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1551,Team_1551,CA,2024,474,20.34,9.08,9641.16,4303.92,5337.24,0.5535889872173058,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1552,Team_1552,MI,2023,487,9.14,2.36,4451.18,1149.32,3301.8600000000006,0.7417943107221008,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1553,Team_1553,PA,2024,468,23.0,3.34,10764.0,1563.12,9200.880000000001,0.8547826086956523,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1554,Team_1554,TX,2023,499,15.46,2.94,7714.540000000001,1467.06,6247.480000000001,0.8098318240620959,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1555,Team_1555,NY,2023,505,7.29,3.44,3681.45,1737.2,1944.2499999999998,0.5281207133058985,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1556,Team_1556,CA,2024,518,13.02,9.76,6744.36,5055.68,1688.6799999999994,0.25038402457757286,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1557,Team_1557,NC,2023,499,9.14,6.41,4560.860000000001,3198.59,1362.2700000000004,0.29868708971553615,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1558,Team_1558,GA,2024,517,8.99,5.74,4647.83,2967.58,1680.25,0.36151279199110126,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1559,Team_1559,TX,2024,503,15.13,9.88,7610.39,4969.64,2640.75,0.3469927296761401,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1560,Team_1560,GA,2024,518,18.44,6.46,9551.92,3346.28,6205.639999999999,0.6496746203904554,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1561,Team_1561,NC,2023,538,23.23,7.29,12497.74,3922.02,8575.72,0.6861816616444253,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1562,Team_1562,CA,2024,519,15.04,4.66,7805.759999999999,2418.54,5387.219999999999,0.6901595744680851,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1563,Team_1563,IL,2023,498,24.32,5.06,12111.36,2519.8799999999997,9591.480000000001,0.7919407894736843,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1564,Team_1564,GA,2024,508,23.83,6.76,12105.64,3434.08,8671.56,0.7163239613932019,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1565,Team_1565,TX,2024,500,22.3,2.56,11150.0,1280.0,9870.0,0.885201793721973,High-variance strategy with special bonuses.,Not enough detailed analysis.
1566,Team_1566,FL,2024,487,15.0,4.05,7305.0,1972.35,5332.65,0.73,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1567,Team_1567,OH,2023,482,7.82,3.57,3769.2400000000002,1720.74,2048.5,0.5434782608695652,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1568,Team_1568,NY,2023,523,9.36,2.13,4895.28,1113.99,3781.29,0.7724358974358975,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1569,Team_1569,IL,2023,500,17.95,6.3,8975.0,3150.0,5825.0,0.649025069637883,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1570,Team_1570,GA,2024,516,13.44,6.49,6935.04,3348.84,3586.2,0.5171130952380952,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1571,Team_1571,MI,2023,516,7.94,5.07,4097.04,2616.1200000000003,1480.9199999999996,0.36146095717884125,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1572,Team_1572,NY,2023,528,14.58,4.15,7698.24,2191.2000000000003,5507.039999999999,0.7153635116598078,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1573,Team_1573,FL,2024,496,5.35,7.22,2653.6,3581.12,-927.52,-0.34953271028037386,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1574,Team_1574,NC,2023,508,19.68,3.08,9997.44,1564.64,8432.800000000001,0.8434959349593497,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1575,Team_1575,OH,2023,518,6.47,6.15,3351.46,3185.7000000000003,165.75999999999976,0.04945904173106639,High-variance strategy with special bonuses.,Not enough detailed analysis.
1576,Team_1576,CA,2023,535,17.58,8.14,9405.3,4354.900000000001,5050.399999999999,0.5369738339021615,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1577,Team_1577,FL,2023,490,20.86,3.31,10221.4,1621.9,8599.5,0.8413231064237776,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1578,Team_1578,FL,2023,491,7.65,8.03,3756.15,3942.7299999999996,-186.57999999999947,-0.04967320261437894,High-variance strategy with special bonuses.,Too expensive for casual use.
1579,Team_1579,NC,2023,497,15.37,8.09,7638.889999999999,4020.73,3618.1599999999994,0.4736499674690956,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1580,Team_1580,PA,2023,472,20.58,2.48,9713.759999999998,1170.56,8543.199999999999,0.8794946550048591,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1581,Team_1581,NC,2023,499,10.21,2.15,5094.790000000001,1072.85,4021.940000000001,0.7894221351616063,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1582,Team_1582,PA,2024,498,8.26,9.79,4113.48,4875.419999999999,-761.9399999999996,-0.185230024213075,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1583,Team_1583,PA,2023,473,11.74,3.55,5553.02,1679.1499999999999,3873.870000000001,0.6976149914821125,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1584,Team_1584,IL,2023,537,16.09,8.58,8640.33,4607.46,4032.87,0.46674953387197016,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1585,Team_1585,IL,2024,518,16.51,6.49,8552.18,3361.82,5190.360000000001,0.6069049061175046,High-variance strategy with special bonuses.,Not enough detailed analysis.
1586,Team_1586,TX,2023,522,7.62,4.12,3977.64,2150.64,1827.0,0.4593175853018373,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1587,Team_1587,GA,2023,484,14.15,3.04,6848.6,1471.3600000000001,5377.24,0.7851590106007066,High-variance strategy with special bonuses.,Too expensive for casual use.
1588,Team_1588,GA,2024,498,10.37,5.97,5164.259999999999,2973.06,2191.1999999999994,0.4243008678881388,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1589,Team_1589,CA,2024,516,21.84,5.26,11269.44,2714.16,8555.28,0.7591575091575092,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1590,Team_1590,GA,2024,530,11.27,7.59,5973.099999999999,4022.7,1950.3999999999996,0.32653061224489793,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1591,Team_1591,IL,2024,537,21.77,9.23,11690.49,4956.51,6733.98,0.5760220486908589,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1592,Team_1592,TX,2024,499,13.57,8.44,6771.43,4211.5599999999995,2559.870000000001,0.3780397936624909,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1593,Team_1593,TX,2023,518,19.53,4.2,10116.54,2175.6,7940.9400000000005,0.7849462365591398,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1594,Team_1594,PA,2024,529,15.2,9.03,8040.799999999999,4776.87,3263.9299999999994,0.4059210526315789,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1595,Team_1595,NC,2023,527,17.44,8.67,9190.880000000001,4569.09,4621.790000000001,0.5028669724770642,High-variance strategy with special bonuses.,Not enough detailed analysis.
1596,Team_1596,CA,2024,467,12.91,9.43,6028.97,4403.8099999999995,1625.1600000000008,0.26955848179705666,High-variance strategy with special bonuses.,Not enough detailed analysis.
1597,Team_1597,PA,2023,466,20.36,5.67,9487.76,2642.22,6845.540000000001,0.7215127701375247,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1598,Team_1598,NC,2023,503,13.5,8.15,6790.5,4099.45,2691.05,0.3962962962962963,High-variance strategy with special bonuses.,Not enough detailed analysis.
1599,Team_1599,GA,2023,496,14.15,6.73,7018.400000000001,3338.0800000000004,3680.32,0.5243816254416961,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1600,Team_1600,PA,2024,567,15.35,4.48,8703.449999999999,2540.1600000000003,6163.289999999999,0.70814332247557,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1601,Team_1601,NY,2023,527,21.64,9.96,11404.28,5248.92,6155.360000000001,0.5397412199630315,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1602,Team_1602,GA,2024,504,18.19,2.31,9167.76,1164.24,8003.52,0.8730071467839472,High-variance strategy with special bonuses.,Too expensive for casual use.
1603,Team_1603,NC,2024,504,11.98,3.3,6037.92,1663.1999999999998,4374.72,0.7245409015025042,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1604,Team_1604,CA,2023,518,18.41,9.14,9536.38,4734.52,4801.859999999999,0.5035306898424768,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1605,Team_1605,NC,2024,532,17.85,2.48,9496.2,1319.36,8176.840000000001,0.8610644257703082,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1606,Team_1606,PA,2024,473,23.62,9.09,11172.26,4299.57,6872.6900000000005,0.6151566469093989,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1607,Team_1607,PA,2024,475,21.83,7.72,10369.25,3667.0,6702.25,0.6463582226294091,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1608,Team_1608,FL,2023,513,17.95,2.29,9208.35,1174.77,8033.58,0.8724233983286908,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1609,Team_1609,CA,2023,453,11.83,5.43,5358.99,2459.79,2899.2,0.5409974640743871,High-variance strategy with special bonuses.,Too expensive for casual use.
1610,Team_1610,MI,2023,502,20.59,8.04,10336.18,4036.0799999999995,6300.1,0.6095191840699369,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1611,Team_1611,GA,2023,488,16.5,6.66,8052.0,3250.08,4801.92,0.5963636363636363,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1612,Team_1612,TX,2024,508,24.71,9.49,12552.68,4820.92,7731.76,0.6159449615540267,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1613,Team_1613,CA,2023,520,9.95,8.94,5174.0,4648.8,525.1999999999998,0.10150753768844217,High-variance strategy with special bonuses.,Too expensive for casual use.
1614,Team_1614,TX,2024,523,6.59,4.66,3446.5699999999997,2437.1800000000003,1009.3899999999994,0.29286798179059165,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1615,Team_1615,CA,2023,489,6.4,2.68,3129.6000000000004,1310.52,1819.0800000000004,0.58125,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1616,Team_1616,CA,2023,461,17.8,9.55,8205.800000000001,4402.55,3803.250000000001,0.46348314606741575,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1617,Team_1617,NC,2024,497,23.79,6.14,11823.63,3051.58,8772.05,0.7419083648591845,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1618,Team_1618,CA,2024,533,5.04,2.6,2686.32,1385.8,1300.5200000000002,0.4841269841269842,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1619,Team_1619,FL,2023,470,19.52,8.53,9174.4,4009.1,5165.299999999999,0.5630122950819672,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1620,Team_1620,MI,2023,430,18.14,8.95,7800.2,3848.4999999999995,3951.7000000000003,0.5066152149944874,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1621,Team_1621,PA,2023,510,19.65,7.12,10021.5,3631.2000000000003,6390.299999999999,0.6376590330788804,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1622,Team_1622,OH,2023,510,12.11,5.58,6176.099999999999,2845.8,3330.2999999999993,0.5392237819983484,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1623,Team_1623,TX,2023,467,21.41,7.3,9998.47,3409.1,6589.369999999999,0.6590378327884165,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1624,Team_1624,PA,2023,502,5.89,7.65,2956.7799999999997,3840.3,-883.5200000000004,-0.2988115449915112,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1625,Team_1625,OH,2023,550,20.11,9.14,11060.5,5027.0,6033.5,0.5454997513674789,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1626,Team_1626,MI,2024,490,10.34,9.65,5066.6,4728.5,338.10000000000036,0.06673114119922638,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1627,Team_1627,MI,2023,503,14.54,6.11,7313.62,3073.3300000000004,4240.289999999999,0.5797799174690508,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1628,Team_1628,TX,2023,509,21.45,8.39,10918.05,4270.51,6647.539999999999,0.6088578088578088,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1629,Team_1629,TX,2023,533,10.43,9.72,5559.19,5180.76,378.4299999999994,0.06807286673058474,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1630,Team_1630,MI,2024,490,8.7,3.21,4263.0,1572.9,2690.1,0.6310344827586206,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1631,Team_1631,OH,2024,521,18.63,2.15,9706.23,1120.1499999999999,8586.08,0.8845947396672035,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1632,Team_1632,CA,2023,486,15.67,8.95,7615.62,4349.7,3265.92,0.4288449266113593,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1633,Team_1633,GA,2024,511,15.29,3.56,7813.19,1819.16,5994.03,0.7671680837148463,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1634,Team_1634,NY,2023,483,10.14,2.34,4897.62,1130.22,3767.3999999999996,0.7692307692307692,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1635,Team_1635,PA,2023,499,5.7,3.28,2844.3,1636.7199999999998,1207.5800000000004,0.42456140350877203,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1636,Team_1636,NC,2023,474,13.21,5.07,6261.54,2403.1800000000003,3858.3599999999997,0.6161998485995458,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1637,Team_1637,PA,2023,519,7.13,3.75,3700.47,1946.25,1754.2199999999998,0.4740532959326788,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1638,Team_1638,NC,2024,469,23.12,4.44,10843.28,2082.36,8760.92,0.8079584775086505,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1639,Team_1639,OH,2024,529,5.83,9.8,3084.07,5184.200000000001,-2100.1300000000006,-0.6809605488850773,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1640,Team_1640,NC,2023,507,13.63,7.64,6910.410000000001,3873.48,3036.9300000000007,0.4394717534849597,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1641,Team_1641,TX,2024,479,6.04,7.7,2893.16,3688.3,-795.1400000000003,-0.27483443708609284,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1642,Team_1642,GA,2023,516,6.91,2.76,3565.56,1424.1599999999999,2141.4,0.6005788712011578,High-variance strategy with special bonuses.,Not enough detailed analysis.
1643,Team_1643,GA,2023,482,18.18,7.86,8762.76,3788.52,4974.24,0.5676567656765676,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1644,Team_1644,TX,2023,505,17.94,7.91,9059.7,3994.55,5065.150000000001,0.5590858416945373,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1645,Team_1645,FL,2023,477,5.66,7.28,2699.82,3472.56,-772.7399999999998,-0.28621908127208473,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1646,Team_1646,OH,2023,473,5.02,3.83,2374.4599999999996,1811.5900000000001,562.8699999999994,0.23705179282868508,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1647,Team_1647,FL,2023,524,6.58,5.38,3447.92,2819.12,628.8000000000002,0.18237082066869306,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1648,Team_1648,FL,2023,495,20.26,8.77,10028.7,4341.15,5687.550000000001,0.5671273445212242,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1649,Team_1649,PA,2023,470,16.69,7.36,7844.3,3459.2000000000003,4385.1,0.5590173756740564,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1650,Team_1650,MI,2024,512,5.76,7.86,2949.12,4024.32,-1075.2000000000003,-0.3645833333333334,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1651,Team_1651,PA,2023,504,14.76,6.7,7439.04,3376.8,4062.24,0.5460704607046071,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1652,Team_1652,MI,2024,512,19.24,5.6,9850.88,2867.2,6983.679999999999,0.7089397089397089,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1653,Team_1653,NY,2023,514,22.38,8.07,11503.32,4147.9800000000005,7355.339999999999,0.6394101876675603,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1654,Team_1654,NC,2024,482,23.68,2.54,11413.76,1224.28,10189.48,0.8927364864864864,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1655,Team_1655,MI,2024,510,11.55,7.39,5890.5,3768.8999999999996,2121.6000000000004,0.36017316017316026,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
